,Unnamed: 0,0
247,247,"1:06:06  Right. Accept what is, let go of what was, and have faith in what will be. And see it as it is, not worse than it is, see it better than it is, and make it the way you see it."
248,248,"I just watched this 1 hour video and learnt more about a lot of things that I ever learnt in an hour. I have more appreciation, respect and optimism about Elon that ever before."
249,249,"Your are INCREDIBLE. The highest portfolio of public evidence to show competence and good management.  
It's sad that South Africa lost you! 
You are phenomenal!"
250,250,Musk is cool. I wish we have like 6 or 7 of them.
251,251,"This was one of the best interviews I have watched. Thank you Elon for all that you are doing. Love when it gets brought about about the left side and right side and how you can argue with a billionaire who doesn’t own a home trying to solve our worlds problems. I understand the stance of no one deserves to have that much money, but he’s not consuming like the rest of these billionaires out there."
252,252,"A great and spectacular interview (and thank you Chris) with the humble Musk. Nuff said and ""Make it so""."
253,253,"Many thanks to all the people who buy Tesla cars, thanks also to the investors! You help change the world!"
254,254,Imagine you could watch Da Vinci or Newton while they were alive. I believe we witnessing just that when we watch Elon
255,255,"I love you, Elon, brother.  1:04:12 We have the same great goals."
256,256,"If you want the future to be good, you must make it so. Take action to make it good, and it will be."
257,257,"Loved this Interview. Elon's vision is so inspring. I want to have a future talk on how all the incentives : Tesla, SpaceX, Neuralink,& Boring Company converge and synergize"
258,258,"When Elon explains things it's like a magician revealing his tricks - once you know, it's obvious."
259,259,"For all the people that dislike, or even hate him for minor reasons, it really says a lot more about them, than it does him. All things considered, an exceptional human being."
260,260,"I am satisfied  that elon is making headway, so I am good with what he is doing and what he is saying."
261,261,God bless this man.
262,262,"Look at this dude, he started a EV company who pollutes due to mining and he tells the world don't worry about Earth's future."
263,263,Really enjoyed this. Thank you
264,264,While the future may have some incredible things in store for humanity. I'm not sure if we want someone like Elon Musk to be on the forefront of this.
265,265,"I feel more intelligent after watching this ! Very skillful interviewer, and as for Elon, I'm not sure how he keeps all those plates spinning ; for me he is the most interesting person alive. Man of the century !"
266,266,i wish we got to hear more about Neuralink when Elon was going on to describe further about it - the interviewer cut him off a few times
267,267,A super man with a dream to change the world.
